SETTLEMENTDATE,DUID,BIDTYPE,OFFERDATE,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10
2019-11-07,HPRL1,LOWER6SEC,2019-11-07 03:56:22,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-11-07,HPRL1,RAISEREG,2019-11-07 03:56:22,0.0,8.0,18.0,25.0,34.0,60.0,90.0,270.0,500.0,12000.0
2019-11-08,TORRB3,LOWER5MIN,2019-10-22 08:37:00,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-08,TORRB3,RAISE60SEC,2019-10-22 08:37:00,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-08,TORRB3,RAISEREG,2019-10-22 08:37:00,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-08,TORRB4,LOWER6SEC,2019-11-06 16:34:35,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-11-08,TORRB4,LOWERREG,2019-11-06 16:34:35,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-08,TORRB4,RAISE60SEC,2019-11-06 16:34:35,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-09,HPRG1,ENERGY,2019-11-09 03:56:15,-985.1,0.0,55.0,85.0,170.0,245.0,295.0,400.0,1000.0,10027.0
2019-11-09,LBBL1,LOWER6SEC,2019-10-31 08:04:01,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-11-09,OSB-AG,LOWER6SEC,2019-11-02 17:33:09,0.01,0.13,0.79,1.99,4.39,9.99,14.99,20.79,13799.99,14700.0
2019-11-09,OSB-AG,RAISE6SEC,2019-11-02 17:33:09,0.01,0.51,0.79,1.79,4.44,9.99,14.99,19.99,13799.99,14700.0
2019-11-09,QPS1,ENERGY,2019-11-08 23:14:30,-985.2,76.85,97.57,113.29,314.18,373.31,569.52,10421.44,12856.68,14482.44
2019-11-09,TORRB3,RAISE6SEC,2019-10-31 13:00:40,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-09,TORRB4,LOWER5MIN,2019-10-31 13:00:40,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-09,TORRB4,RAISEREG,2019-10-31 13:00:40,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-10,AGLHAL,ENERGY,2019-10-24 12:13:38,-974.8,0.0,271.78,359.52,408.26,486.24,564.22,1331.15,10312.28,13646.22
2019-11-10,HPRG1,RAISE60SEC,2019-11-10 03:56:19,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-11-10,OSB-AG,RAISEREG,2019-11-03 17:55:31,0.0,74.0,278.0,598.0,7680.0,8985.0,10970.0,12880.0,13978.0,14700.0
2019-11-10,TORRB2,RAISE5MIN,2019-11-09 12:18:11,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-11-10,TORRB3,LOWER60SEC,2019-11-09 12:18:11,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-10,TORRB3,LOWERREG,2019-11-09 12:18:11,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-10,TORRB4,ENERGY,2019-11-09 13:28:19,-999.7,0.0,77.98,90.97,114.97,147.96,247.93,484.85,12096.37,14695.59
2019-11-11,HPRG1,RAISE60SEC,2019-11-11 03:56:15,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-11-11,HPRG1,RAISE6SEC,2019-11-11 03:56:15,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-11-11,HPRG1,RAISEREG,2019-11-11 03:56:15,0.0,7.0,17.0,24.0,33.0,59.0,89.0,269.0,499.0,12000.0
2019-11-11,LBBG1,RAISE5MIN,2019-11-10 10:52:45,0.0,0.68,0.95,1.95,2.78,4.85,8.9,14.95,30.1,14700.0
2019-11-11,LBBL1,LOWER5MIN,2019-11-10 10:52:45,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-11-11,LBBL1,LOWERREG,2019-11-10 10:52:45,0.0,0.18,3.95,4.9,8.95,13.1,14.95,19.95,47.9,14700.0
2019-11-11,OSB-AG,LOWERREG,2019-11-03 17:58:02,0.0,74.0,278.0,598.0,3992.0,7980.0,11982.0,12884.0,13080.0,14700.0
2019-11-11,QPS3,ENERGY,2019-11-10 23:13:12,-985.2,76.85,97.57,113.29,314.21,373.31,569.52,10421.44,12856.68,14482.44
2019-11-11,TORRB1,LOWER60SEC,2019-10-31 13:48:39,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-11,TORRB2,LOWER5MIN,2019-10-31 13:52:45,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-11,TORRB2,LOWER60SEC,2019-10-31 13:52:45,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-11,TORRB2,RAISE60SEC,2019-10-31 13:52:45,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-11,TORRB3,RAISEREG,2019-10-31 13:01:50,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-11,TORRB4,ENERGY,2019-11-10 14:24:59,-999.7,0.0,77.98,90.97,114.97,147.96,247.93,484.85,12096.37,14695.59
2019-11-11,PPCCGT,LOWER5MIN,2019-11-08 13:33:23,0.0,1.0,2.0,4.0,8.0,16.0,32.0,64.0,128.0,256.0
2019-11-11,PPCCGT,RAISE5MIN,2019-11-08 13:33:23,0.0,1.0,2.0,4.0,8.0,16.0,32.0,64.0,128.0,256.0
2019-11-12,HPRG1,RAISE6SEC,2019-11-12 03:56:17,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-11-12,LBBG1,RAISE5MIN,2019-11-11 11:54:23,0.0,0.68,0.95,1.95,2.78,4.85,8.9,14.95,30.1,14700.0
2019-11-12,LBBL1,LOWER60SEC,2019-11-11 12:09:53,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-11-12,OSB-AG,RAISE6SEC,2019-11-04 20:59:23,0.01,0.51,0.79,1.79,4.44,9.99,14.99,19.99,13799.99,14700.0
2019-11-12,QPS5,RAISEREG,2019-11-04 20:59:23,0.0,74.0,278.0,598.0,7680.0,8985.0,10970.0,12880.0,13978.0,14700.0
2019-11-12,TORRB1,ENERGY,2019-11-11 06:44:22,-999.7,0.0,77.98,90.97,114.97,147.96,247.93,484.85,12096.37,14695.59
2019-11-12,TORRB1,LOWER60SEC,2019-11-11 06:44:22,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-12,TORRB1,RAISEREG,2019-11-11 06:44:22,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-12,TORRB2,RAISEREG,2019-11-11 06:44:22,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-12,TORRB4,RAISE5MIN,2019-11-11 06:44:22,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-11-13,LBBG1,RAISE5MIN,2019-11-12 09:18:29,0.0,0.68,0.95,1.95,2.78,4.85,8.9,14.95,30.1,14700.0
2019-11-13,OSB-AG,LOWER60SEC,2019-11-11 21:03:32,0.01,0.14,0.79,1.99,4.49,9.99,14.79,20.79,13799.99,14700.0
2019-11-13,PPCCGT,LOWER60SEC,2019-11-12 13:30:32,0.0,0.03,0.19,9.69,75.69,502.69,1999.69,4699.69,8999.69,14700.0
2019-11-13,TORRB1,ENERGY,2019-11-12 10:41:11,-999.7,0.0,77.98,90.97,114.97,147.96,247.93,484.85,12096.37,14695.59
2019-11-13,TORRB1,LOWERREG,2019-10-31 13:49:02,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-13,TORRB2,RAISE5MIN,2019-11-12 14:38:22,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-11-13,TORRB3,LOWER60SEC,2019-10-31 13:01:19,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-13,TORRB4,ENERGY,2019-11-12 14:38:22,-999.7,0.0,77.98,90.97,114.97,147.96,247.93,484.85,12096.37,14695.59
2019-11-13,TORRB4,LOWER6SEC,2019-10-31 13:01:19,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-11-13,TORRB4,RAISE60SEC,2019-10-31 13:01:19,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-14,LBBG1,RAISEREG,2019-11-13 11:03:11,0.0,6.95,8.95,14.25,17.2,19.95,23.5,28.0,47.95,14700.0
2019-11-14,LBBL1,RAISEREG,2019-11-13 11:03:11,0.0,6.95,8.95,14.25,17.2,19.95,23.5,28.0,47.95,14700.0
2019-11-14,PPCCGT,LOWERREG,2019-11-13 18:03:45,0.0,10.88,73.69,276.69,290.0,599.0,1279.0,7696.69,10969.69,14700.0
2019-11-14,PPCCGT,RAISEREG,2019-11-13 18:03:45,1.99,9.99,13.8,17.79,32.99,59.99,99.99,298.0,999.0,14700.0
2019-11-14,TORRB2,LOWER5MIN,2019-10-31 13:52:27,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-14,TORRB3,RAISEREG,2019-10-31 13:01:08,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-14,TORRB4,LOWER5MIN,2019-11-13 10:09:38,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-14,TORRB4,RAISE5MIN,2019-11-13 10:09:38,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-11-15,HPRG1,RAISEREG,2019-11-15 03:56:17,0.0,7.0,17.0,24.0,33.0,59.0,89.0,269.0,499.0,12000.0
2019-11-15,LBBG1,RAISE60SEC,2019-11-11 15:59:08,0.0,0.48,0.95,1.95,2.8,2.95,4.95,9.95,29.65,14700.0
2019-11-15,LBBL1,LOWER6SEC,2019-11-11 16:04:15,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-11-15,LBBL1,RAISEREG,2019-11-14 09:26:25,0.0,6.95,8.95,14.25,17.2,19.95,23.5,28.0,47.95,14700.0
2019-11-15,OSB-AG,RAISE5MIN,2019-11-12 19:35:49,0.0,0.51,0.79,1.99,4.99,9.99,14.98,19.99,13799.99,14700.0
2019-11-15,PPCCGT,LOWER5MIN,2019-11-12 08:26:23,0.0,0.03,0.19,9.69,75.69,502.69,1999.69,4699.69,8999.69,14700.0
2019-11-15,PPCCGT,LOWER6SEC,2019-11-14 14:36:13,0.0,0.03,0.19,0.49,9.69,75.69,1999.69,3999.69,8999.69,14700.0
2019-11-15,PPCCGT,RAISE6SEC,2019-11-14 14:36:13,0.98,4.99,6.98,8.88,16.9,29.99,49.98,146.0,500.0,14700.0
2019-11-15,TORRB1,RAISEREG,2019-10-31 13:48:58,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-15,TORRB3,LOWER5MIN,2019-10-31 13:00:59,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-16,BARKIPS1,ENERGY,2019-11-16 03:55:11,-999.8,0.0,30.0,49.99,69.99,99.98,119.98,299.94,9998.0,14697.06
2019-11-16,HPRG1,RAISE5MIN,2019-11-16 03:56:16,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-11-16,OSB-AG,LOWER6SEC,2019-11-12 19:35:57,0.01,0.13,0.79,1.99,4.39,9.99,14.99,20.79,13799.99,14700.0
2019-11-16,PPCCGT,LOWER60SEC,2019-11-15 19:01:56,0.0,0.03,0.19,9.69,75.69,502.69,1999.69,4699.69,8999.69,14700.0
2019-11-16,PPCCGT,LOWERREG,2019-11-15 19:01:56,0.0,10.88,73.69,276.69,290.0,599.0,1279.0,7696.69,10969.69,14700.0
2019-11-16,QPS5,RAISE6SEC,2019-11-12 19:35:57,0.0,3.0,15.0,19.96,25.0,39.93,300.25,1500.0,14177.3,14700.0
2019-11-16,TORRB1,LOWER5MIN,2019-11-06 13:37:53,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-16,TORRB2,RAISE5MIN,2019-11-06 13:37:53,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-11-16,TORRB3,ENERGY,2019-11-15 14:44:23,-999.7,0.0,77.98,90.97,114.97,147.96,247.93,484.85,12096.37,14695.59
2019-11-16,TORRB3,LOWERREG,2019-11-06 13:37:53,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-16,TORRB4,LOWER5MIN,2019-11-06 13:37:53,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-16,TORRB4,RAISE6SEC,2019-11-06 13:37:53,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-17,DALNTH01,ENERGY,2019-11-17 03:58:51,-904.5,0.0,25.0,50.0,177.6,444.0,5000.0,7000.0,9000.0,13296.15
2019-11-17,LBBL1,LOWER60SEC,2019-11-16 22:54:41,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-11-17,LBBL1,RAISEREG,2019-11-16 22:54:41,0.0,6.95,8.95,14.25,17.2,19.95,23.5,28.0,47.95,14700.0
2019-11-17,PPCCGT,RAISEREG,2019-11-16 13:27:51,1.99,9.99,13.8,17.79,32.99,59.99,99.99,298.0,999.0,14700.0
2019-11-17,TORRB1,LOWERREG,2019-11-06 13:38:15,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-17,TORRB3,LOWER5MIN,2019-11-06 13:38:15,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-17,TORRB3,LOWERREG,2019-11-06 13:38:15,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-17,TORRB4,LOWER60SEC,2019-11-06 13:38:15,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-17,TORRB4,RAISE60SEC,2019-11-06 13:38:15,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-18,DALNTH01,ENERGY,2019-11-18 03:58:52,-904.5,0.0,25.0,50.0,177.6,444.0,5000.0,7000.0,9000.0,13296.15
2019-11-18,HPRG1,LOWERREG,2019-11-18 03:56:13,0.0,9.5,13.0,20.0,32.0,55.0,272.0,520.0,945.0,12000.0
2019-11-18,LBBG1,RAISE60SEC,2019-11-17 18:37:47,0.0,0.48,0.95,1.95,2.8,2.95,4.95,9.95,29.65,14700.0
2019-11-18,LBBG1,RAISE6SEC,2019-11-17 18:37:47,0.0,0.97,1.48,1.95,2.95,5.0,9.95,14.98,20.45,14700.0
2019-11-18,OSB-AG,LOWER60SEC,2019-11-17 08:11:53,0.01,0.14,0.79,1.99,4.49,9.99,14.79,20.79,13799.99,14700.0
2019-11-18,QPS3,ENERGY,2019-11-17 01:20:31,-985.2,76.85,97.57,113.29,314.18,373.31,569.52,10421.44,12856.68,14482.44
2019-11-18,TORRB1,RAISE6SEC,2019-11-06 13:41:28,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-18,TORRB2,ENERGY,2019-11-18 02:03:16,-999.7,0.0,77.98,90.97,114.97,147.96,247.93,484.85,12096.37,14695.59
2019-11-18,TORRB3,LOWER5MIN,2019-11-06 13:41:28,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-18,TORRB4,RAISEREG,2019-11-18 02:21:06,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-19,AGLHAL,ENERGY,2019-11-18 17:40:58,-974.8,0.0,271.78,359.52,408.26,486.24,564.22,1331.15,10312.28,13646.22
2019-11-19,BARKIPS1,ENERGY,2019-11-18 10:05:40,-999.8,0.0,30.0,49.99,69.99,99.98,119.98,299.94,9998.0,14697.06
2019-11-19,DALNTH01,RAISE6SEC,2019-11-19 03:58:57,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-11-19,OSB-AG,RAISE5MIN,2019-11-18 09:00:51,0.0,0.51,0.79,1.99,4.99,9.99,14.98,19.99,13799.99,14700.0
2019-11-19,OSB-AG,RAISE60SEC,2019-11-18 09:00:51,0.01,0.51,0.79,1.83,3.94,9.99,14.99,19.99,13799.99,14700.0
2019-11-19,QPS5,RAISE6SEC,2019-11-12 19:32:56,0.0,3.0,15.0,19.96,25.0,39.93,300.25,1500.0,14177.3,14700.0
2019-11-19,TORRB1,RAISE60SEC,2019-11-06 13:41:07,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-19,TORRB3,LOWERREG,2019-11-06 13:41:07,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-19,TORRB4,RAISE60SEC,2019-11-06 13:41:07,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-11,BARKIPS1,ENERGY,2019-11-11 02:25:53,-999.8,0.0,30.0,49.99,69.99,99.98,119.98,299.94,9998.0,14697.06
2019-11-11,PPCCGT,LOWER6SEC,2019-11-10 13:59:30,0.0,0.03,0.19,0.49,9.69,75.69,1999.69,3999.69,8999.69,14700.0
2019-11-11,PPCCGT,LOWERREG,2019-11-10 13:59:30,0.0,10.88,73.69,276.69,290.0,599.0,1279.0,7696.69,10969.69,14700.0
2019-11-11,PPCCGT,RAISE60SEC,2019-11-10 13:59:30,0.98,4.88,5.88,8.9,16.05,28.9,47.9,149.0,498.0,14700.0
2019-11-11,PPCCGT,RAISE6SEC,2019-11-10 13:59:30,0.98,4.99,6.98,8.88,16.9,29.99,49.98,146.0,500.0,14700.0
2019-11-13,PPCCGT,RAISE5MIN,2019-11-12 08:23:48,0.98,4.88,5.88,8.9,16.05,28.9,47.9,149.0,498.0,14700.0
2019-11-14,LBBG1,ENERGY,2019-11-13 15:43:58,-992.2,-991.21,-149.63,-2.98,49.61,94.26,247.06,401.84,9922.0,14585.34
2019-11-15,AGLHAL,ENERGY,2019-10-24 12:13:47,-974.8,0.0,271.78,359.52,408.26,486.24,564.22,1331.15,10312.28,13646.22
2019-11-18,OSB-AG,ENERGY,2019-11-17 08:14:53,-999.7,64.98,77.47,84.95,121.96,144.95,258.58,496.77,13045.89,14695.59
2019-11-18,PPCCGT,RAISE5MIN,2019-11-12 08:25:49,0.98,4.88,5.88,8.9,16.05,28.9,47.9,149.0,498.0,14700.0
2019-11-18,TORRB1,ENERGY,2019-11-18 00:48:10,-999.7,0.0,77.98,90.97,114.97,147.96,247.93,484.85,12096.37,14695.59
2019-11-19,PPCCGT,ENERGY,2019-11-18 23:48:41,-998.9,68.42,77.41,83.41,96.69,315.65,590.35,1498.35,4994.5,14683.83
2019-11-19,TORRB1,LOWER60SEC,2019-11-06 13:41:07,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-19,TORRB3,LOWER6SEC,2019-11-06 13:41:07,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-11-08,HPRL1,LOWER60SEC,2019-11-08 03:56:17,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-11-09,DALNTHL1,LOWER60SEC,2019-10-30 10:51:49,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-11-09,DALNTHL1,LOWER6SEC,2019-10-30 10:51:49,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-11-11,HPRL1,RAISEREG,2019-11-11 03:56:15,0.0,8.0,18.0,25.0,34.0,60.0,90.0,270.0,500.0,12000.0
2019-11-12,DALNTHL1,LOWER5MIN,2019-11-12 03:59:01,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-11-12,HPRL1,LOWER60SEC,2019-11-12 03:56:17,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-11-12,HPRL1,LOWER6SEC,2019-11-12 03:56:17,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-11-13,HPRL1,ENERGY,2019-11-13 03:56:17,-983.1,-500.0,-50.0,0.0,50.0,100.0,150.0,300.0,898.0,14254.95
2019-11-14,HPRL1,LOWER6SEC,2019-11-14 03:56:14,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-11-14,HPRL1,RAISEREG,2019-11-14 03:56:14,0.0,8.0,18.0,25.0,34.0,60.0,90.0,270.0,500.0,12000.0
2019-11-15,HPRL1,LOWER5MIN,2019-11-15 03:56:17,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-11-15,HPRL1,LOWER60SEC,2019-11-15 03:56:17,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-11-18,HPRL1,LOWER60SEC,2019-11-18 03:56:13,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-11-19,DALNTHL1,ENERGY,2019-11-19 03:58:57,-999.0,0.0,25.0,50.0,100.0,500.0,5000.0,7000.0,9000.0,14685.3
2019-11-19,HPRL1,LOWER6SEC,2019-11-19 03:56:16,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-11-19,HPRL1,LOWERREG,2019-11-19 03:56:16,0.0,9.5,13.0,20.0,32.0,55.0,272.0,520.0,945.0,12000.0
2019-11-20,LBBL1,RAISEREG,2019-11-19 09:54:34,0.0,6.95,8.95,14.25,17.2,19.95,23.5,28.0,47.95,14700.0
2019-11-20,OSB-AG,RAISE60SEC,2019-11-19 22:37:11,0.01,0.51,0.79,1.83,3.94,9.99,14.99,19.99,13799.99,14700.0
2019-11-20,PPCCGT,RAISE6SEC,2019-11-19 14:30:22,0.98,4.99,6.98,8.88,16.9,29.99,49.98,146.0,500.0,14700.0
2019-11-20,PPCCGT,RAISEREG,2019-11-19 14:30:22,1.99,9.99,13.8,17.79,32.99,59.99,99.99,298.0,999.0,14700.0
2019-11-20,QPS5,LOWER6SEC,2019-11-13 19:05:06,0.0,2.0,5.0,10.11,99.83,3993.6,8988.89,14177.3,14182.97,14700.0
2019-11-20,TORRB1,RAISEREG,2019-11-19 11:52:25,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-11-20,TORRB3,ENERGY,2019-11-19 14:12:20,-999.7,0.0,68.98,86.97,114.97,147.96,298.91,484.85,12096.37,14695.59
2019-11-20,TORRB3,LOWERREG,2019-11-06 13:39:57,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-20,TORRB3,RAISE60SEC,2019-11-06 13:39:57,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-20,TORRB4,ENERGY,2019-11-19 14:12:20,-999.7,0.0,68.98,86.97,114.97,147.96,298.91,484.85,12096.37,14695.59
2019-11-21,BARKIPS1,ENERGY,2019-11-20 16:49:33,-999.8,0.0,30.0,49.99,69.99,99.98,119.98,299.94,9998.0,14697.06
2019-11-21,DALNTH01,ENERGY,2019-11-20 06:47:20,-904.5,0.0,25.0,50.0,177.6,444.0,5000.0,7000.0,9000.0,13296.15
2019-11-21,DALNTH01,RAISE6SEC,2019-11-20 06:47:20,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-11-21,HPRG1,ENERGY,2019-11-21 03:56:17,-985.1,0.0,55.0,85.0,170.0,245.0,295.0,400.0,1000.0,10027.0
2019-11-21,OSB-AG,LOWER60SEC,2019-11-18 09:01:14,0.01,0.14,0.79,1.99,4.49,9.99,14.79,20.79,13799.99,14700.0
2019-11-21,TORRB1,RAISE60SEC,2019-11-06 13:38:59,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-21,TORRB2,LOWER6SEC,2019-11-06 13:38:59,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-11-21,TORRB2,LOWERREG,2019-11-06 13:38:59,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-11-21,TORRB3,LOWER5MIN,2019-11-20 14:33:20,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-11-21,TORRB3,LOWER60SEC,2019-11-06 13:38:59,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-21,TORRB3,RAISE5MIN,2019-11-20 14:33:20,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-11-22,DALNTH01,RAISE6SEC,2019-11-22 03:58:45,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-11-22,HPRG1,RAISE6SEC,2019-11-22 03:56:18,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-11-22,LBBL1,LOWER6SEC,2019-11-21 23:22:54,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-11-22,OSB-AG,RAISE5MIN,2019-11-20 12:04:37,0.0,0.51,0.79,1.99,4.99,9.99,14.98,19.99,13799.99,14700.0
2019-11-22,QPS5,LOWER6SEC,2019-11-15 20:04:14,0.0,2.0,5.0,10.11,99.83,3993.6,8988.89,14177.3,14182.97,14700.0
2019-11-22,TORRB1,LOWER60SEC,2019-11-06 13:38:44,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-22,TORRB1,LOWER6SEC,2019-11-06 13:38:44,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-11-22,TORRB1,RAISE60SEC,2019-11-06 13:38:44,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-11-22,TORRB2,LOWER60SEC,2019-11-06 13:38:44,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-11-22,TORRB2,RAISE5MIN,2019-11-06 13:38:44,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-11-22,TORRB3,LOWER6SEC,2019-11-06 13:38:44,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-11-22,TORRB4,RAISE60SEC,2019-11-06 13:38:44,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
